source_repo,source_section,category,task,dataset,date,samples,modal,annotations,data_sources,gsd,paper,paper_url,link,link_url,image_size,text_count,image_count,content,description,entry_title,entry_url,mentioned_datasets,notes
https://github.com/satellite-image-deep-learning/techniques,Synthetic data,Synthetic Data,Synthetic data,Read the arxiv paper and checkout this repo. Note the dataset,,,,,,,arxiv paper,https://arxiv.org/abs/2006.02963,RarePlanes,https://registry.opendata.aws/rareplanes/,,,,incorporates both real and synthetically generated satellite imagery including aircraft. Read the arxiv paper and checkout this repo. Note the dataset is available through the AWS Open-Data Program for free download,incorporates both real and synthetically generated satellite imagery including aircraft. Read the arxiv paper and checkout this repo. Note the dataset is available through the AWS Open-Data Program for free download,RarePlanes,https://registry.opendata.aws/rareplanes/,arxiv paper; this repo,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Synthetic data,Synthetic Data,Synthetic data,synthetic_xview_airplanes,,,,,,,,,synthetic_xview_airplanes,https://github.com/yangxu351/synthetic_xview_airplanes,,,,creation of airplanes synthetic dataset using ArcGIS CityEngine,creation of airplanes synthetic dataset using ArcGIS CityEngine,synthetic_xview_airplanes,https://github.com/yangxu351/synthetic_xview_airplanes,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Synthetic data,Synthetic Data,Synthetic data,deepfake-satellite-images,,,,,,,,,deepfake-satellite-images,https://github.com/RijulGupta-DM/deepfake-satellite-images,,,,dataset that includes over 1M images of synthetic aerial images,dataset that includes over 1M images of synthetic aerial images,deepfake-satellite-images,https://github.com/RijulGupta-DM/deepfake-satellite-images,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Synthetic data,Synthetic Data,Synthetic data,STPLS3D,,,,,,,,,STPLS3D,https://github.com/meidachen/STPLS3D,,,,A Large-Scale Synthetic and Real Aerial Photogrammetry 3D Point Cloud Dataset,A Large-Scale Synthetic and Real Aerial Photogrammetry 3D Point Cloud Dataset,STPLS3D,https://github.com/meidachen/STPLS3D,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Synthetic data,Synthetic Data,Synthetic data,Synthesizing Robustness: Dataset Size Requirements and Geographic Insights,,,,,,,,,Synthesizing Robustness: Dataset Size Requirements and Geographic Insights,https://avanetten.medium.com/synthesizing-robustness-dataset-size-requirements-and-geographic-insights-a687192e8004,,,,"Medium article, concludes that synthetic data is most beneficial to the rarest object classes and that extracting utility from synthetic data often takes significant effort and creativity","Medium article, concludes that synthetic data is most beneficial to the rarest object classes and that extracting utility from synthetic data often takes significant effort and creativity",Synthesizing Robustness: Dataset Size Requirements and Geographic Insights,https://avanetten.medium.com/synthesizing-robustness-dataset-size-requirements-and-geographic-insights-a687192e8004,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Synthetic data,Synthetic Data,Synthetic data,OnlyPlanes - Incrementally Tuning Synthetic Training Dataset,,,,,,,,,OnlyPlanes,https://github.com/naivelogic/OnlyPlanes,,,,dataset and pretrained models for the paper: OnlyPlanes - Incrementally Tuning Synthetic Training Datasets for Satellite Object Detection,dataset and pretrained models for the paper: OnlyPlanes - Incrementally Tuning Synthetic Training Datasets for Satellite Object Detection,OnlyPlanes,https://github.com/naivelogic/OnlyPlanes,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Foundational models,Foundation Model Benchmarks,Foundational models,General Earth Observation benchmark,,,,,,,,,geo-bench,https://github.com/ServiceNow/geo-bench,,,,a General Earth Observation benchmark for evaluating the performances of large pre-trained models on geospatial data,a General Earth Observation benchmark for evaluating the performances of large pre-trained models on geospatial data,geo-bench,https://github.com/ServiceNow/geo-bench,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Foundational models,Foundation Model Benchmarks,Foundational models,FoMo-Bench,,,,,,,,,FoMo-Bench,https://github.com/RolnickLab/FoMo-Bench,,,,"a multi-modal, multi-scale and multi-task Forest Monitoring Benchmark for remote sensing foundation models","a multi-modal, multi-scale and multi-task Forest Monitoring Benchmark for remote sensing foundation models",FoMo-Bench,https://github.com/RolnickLab/FoMo-Bench,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Foundational models,Foundation Model Benchmarks,Foundational models,GEO-Bench is a General Earth Observation benchmark,,,,,,,paper,https://arxiv.org/abs/2306.03831,geo-bench,https://github.com/ServiceNow/geo-bench,,,,GEO-Bench is a General Earth Observation benchmark for evaluating the performances of large pre-trained models on geospatial data. Read the full paper,GEO-Bench is a General Earth Observation benchmark for evaluating the performances of large pre-trained models on geospatial data. Read the full paper,geo-bench,https://github.com/ServiceNow/geo-bench,paper,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://zenodo.org/records/20039768,Zenodo record,Urban Mobility / Traffic,Traffic flow and travel time modeling,"A City-Scale Dataset of Traffic Flows, Travel Times, and Urban Context",2026-05-05,,traffic flows; travel times; urban context,,,,Zenodo dataset record,https://zenodo.org/records/20039768,data.zip,https://zenodo.org/api/records/20039768/files/data.zip/content,,,,"City-scale dataset of traffic flows, travel times, and urban context.",Creators: Riccardo Cappi; Massimiliano Luca; Pietro Fontolan; Nicolo Navarin; Bruno Lepri; Alessandro Sperduti. DOI: 10.5281/zenodo.20039768. License: CC-BY-4.0. Resource type: Dataset.,"A City-Scale Dataset of Traffic Flows, Travel Times, and Urban Context",https://zenodo.org/records/20039768,,added manually from Zenodo API metadata; verify details before citation
