source_repo,source_readme,source_line,source_section,entry_name,entry_url,action,link_status,target_file,target_id,description
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,360,AICrowd Mapping Challenge: building segmentation dataset,mapping-challenge,https://www.aicrowd.com/challenges/mapping-challenge,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/mapping-challenge,Dataset release as part of the mapping-challenge
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,361,AICrowd Mapping Challenge: building segmentation dataset,here,https://github.com/neptune-ai/open-solution-mapping-challenge,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/here,"Winning solution published by neptune.ai here, achieved precision 0.943 and recall 0.954 using Unet with Resnet."
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,370,LEVIR-CD building change detection dataset,FCCDN_pytorch,https://github.com/chenpan0615/FCCDN_pytorch,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/fccdn-pytorch,pytorch implemention of FCCDN for change detection task
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,371,LEVIR-CD building change detection dataset,RSICC,https://github.com/Chen-Yang-Liu/RSICC,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/rsicc,the Remote Sensing Image Change Captioning dataset uses LEVIR-CD imagery
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,376,Onera (OSCD) Sentinel-2 change detection dataset,Website,https://rcdaudt.github.io/oscd/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/website,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,377,Onera (OSCD) Sentinel-2 change detection dataset,change_detection_onera_baselines,https://github.com/previtus/change_detection_onera_baselines,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/change-detection-onera-baselines,Siamese version of U-Net baseline model
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,380,Onera (OSCD) Sentinel-2 change detection dataset,ChangeDetection_wOnera,https://github.com/tonydp03/ChangeDetection_wOnera,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/changedetection-wonera,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,381,Onera (OSCD) Sentinel-2 change detection dataset,OSCD + additional Dates,https://github.com/granularai/fabric,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/oscd-additional-dates,extended with three different dates
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,382,Onera (OSCD) Sentinel-2 change detection dataset,MSOSCD,https://github.com/Lihy256/MSCDUnet,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/msoscd,"change detection datasets containing VHR, multispectral (Sentinel-2) and SAR (Sentinel-1)"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,390,Amazon and Atlantic Forest dataset,Amazon and Atlantic Forest image datasets for semantic segmentation,https://zenodo.org/record/4498086#.Y6LPLuzP1hE,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/amazon-and-atlantic-forest-image-datasets-for-semantic-segmentation,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,391,Amazon and Atlantic Forest dataset,attention-mechanism-unet,https://github.com/davej23/attention-mechanism-unet,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/attention-mechanism-unet,An attention-based U-Net for detecting deforestation within satellite sensor imagery
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,406,MiniFrance-DFC22 - semi-supervised semantic segmentation,MiniFrance-DFC22 (MF-DFC22) dataset,https://ieee-dataport.org/competitions/data-fusion-contest-2022-dfc2022,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/minifrance-dfc22-mf-dfc22-dataset,The MiniFrance-DFC22 (MF-DFC22) dataset extends and modifies the MiniFrance dataset for training semi-supervised semantic segmentation models for land use/land cover mapping
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,412,FLAIR,Challenge on codalab,https://codalab.lisn.upsaclay.fr/competitions/13447,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/challenge-on-codalab,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,415,FLAIR,IGNF HuggingFace,https://huggingface.co/IGNF,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/ignf-huggingface,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,423,SpaceNet,spacenet.ai,https://spacenet.ai/,added,URLError,datasets.csv,source/satellite-image-deep-learning-datasets/spacenet-ai,"is an online hub for data, challenges, algorithms, and tools"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,424,SpaceNet,The SpaceNet 7 Multi-Temporal Urban Development Challenge: Dataset Release,https://medium.com/the-downlinq/the-spacenet-7-multi-temporal-urban-development-challenge-dataset-release-9e6e5f65c8d5,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/the-spacenet-7-multi-temporal-urban-development-challenge-dataset-release,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,426,SpaceNet,official utilities,https://github.com/SpaceNetChallenge/utilities,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/official-utilities,Packages intended to assist in the preprocessing of SpaceNet satellite imagery dataset to a format that is consumable by machine learning algorithms
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,427,SpaceNet,andraugust spacenet-utils,https://github.com/andraugust/spacenet-utils,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/andraugust-spacenet-utils,Display geotiff image with building-polygon overlay & label buildings using kNN on the pixel spectra
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,428,SpaceNet,Spacenet-Building-Detection,https://github.com/IdanC1s2/Spacenet-Building-Detection,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/spacenet-building-detection,uses keras and Spacenet 1 dataset
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,434,WorldStrat Dataset,Quick tour of the WorldStrat Dataset,https://medium.com/@robmarkcole/quick-tour-of-the-worldstrat-dataset-b2d1c2d435db,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/quick-tour-of-the-worldstrat-dataset,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,453,Five Billion Pixels segmentation dataset,GID15 large scale semantic segmentation dataset,https://captain-whu.github.io/GID15/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/gid15-large-scale-semantic-segmentation-dataset,Extends the GID15 large scale semantic segmentation dataset
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,454,Five Billion Pixels segmentation dataset,GID,https://x-ytong.github.io/project/GID.html,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/gid,the Gaofen Image Dataset is a large-scale land-cover dataset with Gaofen-2 (GF-2) satellite images
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,455,Five Billion Pixels segmentation dataset,MM-5B Dataset,https://github.com/AI-Tianlong/HieraRS,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/mm-5b-dataset,"Multi-Modal Five-Billion-Pixels is a large-scale, multi-modal, hierarchical Land Cover and Land Use (LCLU) dataset, built upon the Five-Billion-Pixels foundation."
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,478,Microsoft datasets,US Building Footprints,https://github.com/Microsoft/USBuildingFootprints,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/us-building-footprints,"building footprints in all 50 US states, GeoJSON format, generated using semantic segmentation. Also Australia, Canadian, Uganda-Tanzania, Kenya-Nigeria and GlobalMLBuildingFootprints are available. Checkout RasterizingBuildingFootprints to convert vector shapefiles to raster layers"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,479,Microsoft datasets,Microsoft Planetary Computer,https://planetarycomputer.microsoft.com/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/microsoft-planetary-computer,"is a Dask-Gateway enabled JupyterHub deployment focused on supporting scalable geospatial analysis, source repo"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,480,Microsoft datasets,landcover-orinoquia,https://github.com/microsoft/landcover-orinoquia,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/landcover-orinoquia,"Land cover mapping of the Orinoquía region in Colombia, in collaboration with Wildlife Conservation Society Colombia. An #AIforEarth project"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,484,Google datasets,open-buildings,https://sites.research.google/open-buildings/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/open-buildings,A dataset of building footprints to support social good applications covering 64% of the African continent. Read Mapping Africa’s Buildings with Satellite Imagery
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,490,Google Earth Engine (GEE),awesome-google-earth-engine,https://github.com/gee-community/awesome-google-earth-engine,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/awesome-google-earth-engine,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,491,Google Earth Engine (GEE),Awesome-GEE,https://github.com/giswqs/Awesome-GEE,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/awesome-gee,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,492,Google Earth Engine (GEE),awesome-earth-engine-apps,https://github.com/philippgaertner/awesome-earth-engine-apps,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/awesome-earth-engine-apps,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,495,Google Earth Engine (GEE),How to Download High-Resolution Satellite Data for Anywhere on Earth,https://web.archive.org/web/20241003151941/https://towardsdatascience.com/how-to-download-high-resolution-satellite-data-for-anywhere-on-earth-5e6dddee2803,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/how-to-download-high-resolution-satellite-data-for-anywhere-on-earth,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,496,Google Earth Engine (GEE),wxee,https://github.com/aazuspan/wxee,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/wxee,Export data from GEE to xarray using wxee then train with pytorch or tensorflow models. Useful since GEE only suports tfrecord export natively
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,500,Image captioning datasets,RSICC,https://github.com/Chen-Yang-Liu/RSICC,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/rsicc,the Remote Sensing Image Change Captioning dataset contains 10077 pairs of bi-temporal remote sensing images and 50385 sentences describing the differences between images. Uses LEVIR-CD imagery
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,510,Cloud datasets,Planet-CR,https://github.com/zhu-xlab/Planet-CR,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/planet-cr,"A Multi-Modal and Multi-Resolution Dataset for Cloud Removal in High Resolution Optical Remote Sensing Imagery, 3m resolution, with paper"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,511,Cloud datasets,The Azavea Cloud Dataset,https://www.azavea.com/blog/2021/08/02/the-azavea-cloud-dataset/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/the-azavea-cloud-dataset,which is used to train this cloud-model
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,512,Cloud datasets,Sentinel-2 Cloud Cover Segmentation Dataset,https://web.archive.org/web/20230606184945/https://mlhub.earth/data/ref_cloud_cover_detection_challenge_v1,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/sentinel-2-cloud-cover-segmentation-dataset,on Radiant mlhub
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,514,Cloud datasets,WHUS2-CD+,https://zenodo.org/record/5511793,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/whus2-cd,"36 manually labeled cloud masks at 10m resolution and corresponding Sentinel-2 images evenly distributed over China mainland, and used to train CD-FM3SF cloud-model"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,516,Cloud datasets,AIR-CD,https://github.com/AICyberTeam/AIR-CD,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/air-cd,"a challenging cloud detection data set called AIR-CD, with higher spatial resolution and more representative landcover types"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,517,Cloud datasets,Landsat 8 Cloud Cover Assessment Validation Data,https://landsat.usgs.gov/landsat-8-cloud-cover-assessment-validation-data,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/landsat-8-cloud-cover-assessment-validation-data,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,520,Forest datasets,OpenForest,https://github.com/RolnickLab/OpenForest,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/openforest,A catalogue of open access forest datasets
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,521,Forest datasets,awesome-forests,https://github.com/blutjens/awesome-forests,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/awesome-forests,A curated list of ground-truth forest datasets for the machine learning and forestry community
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,523,Forest datasets,yosemite-tree-dataset,https://github.com/nightonion/yosemite-tree-dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/yosemite-tree-dataset,a benchmark dataset for tree counting from aerial images
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,524,Forest datasets,Amazon Rainforest dataset for semantic segmentation,https://zenodo.org/record/3233081#.Y6LPLOzP1hE,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/amazon-rainforest-dataset-for-semantic-segmentation,Sentinel 2 images. Used in the paper 'An attention-based U-Net for detecting deforestation within satellite sensor imagery'
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,525,Forest datasets,Amazon and Atlantic Forest image datasets for semantic segmentation,https://zenodo.org/record/4498086#.Y6LPLuzP1hE,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/amazon-and-atlantic-forest-image-datasets-for-semantic-segmentation,Sentinel 2 images. Used in paper 'An attention-based U-Net for detecting deforestation within satellite sensor imagery'
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,526,Forest datasets,TreeSatAI,https://zenodo.org/records/6780578,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/treesatai,"Sentinel-1, Sentinel-2"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,530,Geospatial datasets,Resource Watch,https://resourcewatch.org/data/explore,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/resource-watch,provides a wide range of geospatial datasets and a UI to visualise them
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,533,Time series & change detection datasets,BreizhCrops,https://github.com/dl4sits/BreizhCrops,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/breizhcrops,A Time Series Dataset for Crop Type Mapping
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,534,Time series & change detection datasets,Download SeCo here,https://github.com/ElementAI/seasonal-contrast,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/download-seco-here,The SeCo dataset contains image patches from Sentinel-2 tiles captured at different timestamps at each geographical location. Download SeCo here
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,535,Time series & change detection datasets,SYSU-CD,https://github.com/liumency/SYSU-CD,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/sysu-cd,The dataset contains 20000 pairs of 0.5-m aerial images of size 256×256 taken between the years 2007 and 2014 in Hong Kong
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,539,DEM (digital elevation maps),link,https://registry.opendata.aws/copernicus-dem/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/link,"Copernicus Digital Elevation Model (DEM) on S3, represents the surface of the Earth including buildings, infrastructure and vegetation. Data is provided as Cloud Optimized GeoTIFFs. link"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,544,UAV & Drone datasets,AU-AIR dataset,https://arxiv.org/abs/2104.06781,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/au-air-dataset,a multi-modal UAV dataset for object detection.
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,546,UAV & Drone datasets,Aerial Maritime Drone Dataset,https://public.roboflow.ai/object-detection/aerial-maritime,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/aerial-maritime-drone-dataset,bounding boxes
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,547,UAV & Drone datasets,RetinaNet for pedestrian detection,https://web.archive.org/web/20241002023333/https://towardsdatascience.com/pedestrian-detection-in-aerial-images-using-retinanet-9053e8a72c6,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/retinanet-for-pedestrian-detection,bounding boxes
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,548,UAV & Drone datasets,BIRDSAI: A Dataset for Detection and Tracking in Aerial Thermal Infrared Videos,https://github.com/exb7900/BIRDSAI,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/birdsai-a-dataset-for-detection-and-tracking-in-aerial-thermal-infrared-videos,Thermal IR videos of humans and animals
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,549,UAV & Drone datasets,ERA: A Dataset and Deep Learning Benchmark for Event Recognition in Aerial Videos,https://lcmou.github.io/ERA_Dataset/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/era-a-dataset-and-deep-learning-benchmark-for-event-recognition-in-aerial-videos,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,550,UAV & Drone datasets,DroneVehicle,https://github.com/VisDrone/DroneVehicle,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/dronevehicle,Drone-based RGB-Infrared Cross-Modality Vehicle Detection via Uncertainty-Aware Learning. Annotations are rotated bounding boxes. With Github repo
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,551,UAV & Drone datasets,UAVOD10,https://github.com/weihancug/10-category-UAV-small-weak-object-detection-dataset-UAVOD10,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/uavod10,"10 class of objects at 15 cm resolution. Classes are; building, ship, vehicle, prefabricated house, well, cable tower, pool, landslide, cultivation mesh cage, and quarry. Bounding boxes"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,552,UAV & Drone datasets,Busy-parking-lot-dataset---vehicle-detection-in-UAV-video,https://github.com/zhu-xlab/Busy-parking-lot-dataset---vehicle-detection-in-UAV-video,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/busy-parking-lot-dataset-vehicle-detection-in-uav-video,"Vehicle instance segmentation. Unsure format of annotations, possible Matlab specific"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,553,UAV & Drone datasets,dd-ml-segmentation-benchmark,https://github.com/dronedeploy/dd-ml-segmentation-benchmark,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/dd-ml-segmentation-benchmark,DroneDeploy Machine Learning Segmentation Benchmark
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,554,UAV & Drone datasets,SeaDronesSee,https://github.com/Ben93kie/SeaDronesSee,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/seadronessee,"Vision Benchmark for Maritime Search and Rescue. Bounding box object detection, single-object tracking and multi-object tracking annotations"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,555,UAV & Drone datasets,aeroscapes,https://github.com/ishann/aeroscapes,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/aeroscapes,semantic segmentation benchmark comprises of images captured using a commercial drone from an altitude range of 5 to 50 metres.
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,556,UAV & Drone datasets,ALTO,https://github.com/MetaSLAM/ALTO,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/alto,Aerial-view Large-scale Terrain-Oriented. For deep learning based UAV visual place recognition and localization tasks.
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,557,UAV & Drone datasets,HIT-UAV-Infrared-Thermal-Dataset,https://github.com/suojiashun/HIT-UAV-Infrared-Thermal-Dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/hit-uav-infrared-thermal-dataset,A High-altitude Infrared Thermal Object Detection Dataset for Unmanned Aerial Vehicles
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,558,UAV & Drone datasets,caltech-aerial-rgbt-dataset,https://github.com/aerorobotics/caltech-aerial-rgbt-dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/caltech-aerial-rgbt-dataset,"synchronized RGB, thermal, GPS, and IMU data"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,559,UAV & Drone datasets,Leafy Spurge Dataset,https://leafy-spurge-dataset.github.io/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/leafy-spurge-dataset,Real-world Weed Classification Within Aerial Drone Imagery
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,560,UAV & Drone datasets,Agriculture-Vision 2021 Dataset,https://www.agriculture-vision.com/agriculture-vision-2021/dataset-2021,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/agriculture-vision-2021-dataset,
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,561,UAV & Drone datasets,UAV-HSI-Crop-Dataset,https://github.com/MrSuperNiu/UAV-HSI-Crop-Dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/uav-hsi-crop-dataset,"dataset for ""HSI-TransUNet: A Transformer based semantic segmentation model for crop mapping from UAV hyperspectral imagery"""
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,562,UAV & Drone datasets,UAVVaste,https://github.com/PUTvision/UAVVaste,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/uavvaste,COCO-like dataset and effective waste detection in aerial images
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,568,Object Detection & Classification,RSOD-Dataset,https://github.com/RSIA-LIESMARS-WHU/RSOD-Dataset-,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/rsod-dataset,"dataset for object detection in PASCAL VOC format. Aircraft, playgrounds, overpasses & oiltanks"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,569,Object Detection & Classification,VHR-10_dataset_coco,https://github.com/chaozhong2010/VHR-10_dataset_coco,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/vhr-10-dataset-coco,Object detection and instance segmentation dataset based on NWPU VHR-10 dataset. RGB & SAR
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,570,Object Detection & Classification,MAR20,https://gcheng-nwpu.github.io/,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/mar20,Military Aircraft Recognition dataset
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,571,Object Detection & Classification,RSAPS-ASD,https://github.com/SKLSEIIT/RSAPS-ASD,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/rsaps-asd,"A Remote Sensing Airport Panoptic Segmentation with Airplane States dataset, constructed in ""Airplane State Discrimination from Single-temporal High-Resolution Remote Sensing Images"""
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,572,Object Detection & Classification,Sewage-Treatment-Plant-Dataset,https://github.com/peijinwang/Sewage-Treatment-Plant-Dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/sewage-treatment-plant-dataset,object detection
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,573,Object Detection & Classification,TGRS-HRRSD-Dataset,https://github.com/CrazyStoneonRoad/TGRS-HRRSD-Dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/tgrs-hrrsd-dataset,High Resolution Remote Sensing Detection (HRRSD)
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,574,Object Detection & Classification,OGST,https://data.mendeley.com/datasets/bkxj8z84m9/3,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/ogst,Oil and Gas Tank Dataset
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,575,Object Detection & Classification,SearchAndRescueNet,https://github.com/michaelthoreau/SearchAndRescueNet,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/searchandrescuenet,"Satellite Imagery for Search And Rescue Dataset, with example Faster R-CNN model"
https://github.com/satellite-image-deep-learning/datasets,https://raw.githubusercontent.com/satellite-image-deep-learning/datasets/main/README.md,577,Object Detection & Classification,Building_Dataset,https://github.com/QiaoWenfan/Building_Dataset,added,200,datasets.csv,source/satellite-image-deep-learning-datasets/building-dataset,High-speed Rail Line Building Dataset Display
